year,geography_id,geography_name,geography_level,parent_district_id,parent_district_name,focus_role,area_type,table_basis,count_male,count_female,count_total,rate,within_area_count,outside_area_count,outside_state_count,source_id,quality_flag
2006,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,RURAL,place_of_occurrence,4007,2398,6405,,5915,490,18,karnataka_crs_2006,
2006,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,RURAL,place_of_residence,4607,2637,7244,7.34,5915,1329,,karnataka_crs_2006,
2006,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,TOTAL,place_of_occurrence,5910,3407,9317,,7494,1823,27,karnataka_crs_2006,
2006,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,TOTAL,place_of_residence,5894,3397,9291,6.45,7494,1797,,karnataka_crs_2006,
2006,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,URBAN,place_of_occurrence,1903,1009,2912,,1579,1333,9,karnataka_crs_2006,
2006,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,URBAN,place_of_residence,1287,760,2047,4.52,1579,468,,karnataka_crs_2006,
2007,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,RURAL,place_of_occurrence,2830,1953,4783,,4422,361,15,karnataka_crs_2007,
2007,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,RURAL,place_of_residence,3731,2425,6156,6.56,4422,1734,,karnataka_crs_2007,
2007,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,TOTAL,place_of_occurrence,4342,2727,7069,,5831,1238,30,karnataka_crs_2007,
2007,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,TOTAL,place_of_residence,4745,3019,7764,6.54,5831,1933,,karnataka_crs_2007,
2007,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,URBAN,place_of_occurrence,1512,774,2286,,1409,877,15,karnataka_crs_2007,
2007,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,URBAN,place_of_residence,1014,594,1608,6.47,1409,199,,karnataka_crs_2007,
2007,chikkamagaluru_cmc,Chikkamagaluru CMC,town_1_lakh_plus,chikkamagaluru,Chikkamagaluru,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,794,432,1226,,915,311,15,karnataka_crs_2007,
2007,chikkamagaluru_cmc,Chikkamagaluru CMC,town_1_lakh_plus,chikkamagaluru,Chikkamagaluru,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,634,394,1028,8.86,915,113,,karnataka_crs_2007,
2007,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,4829,2720,7549,,6581,968,846,karnataka_crs_2007,
2007,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,6009,3759,9768,8.05,6581,3187,,karnataka_crs_2007,
2007,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,9597,5887,15484,,10219,5265,846,karnataka_crs_2007,
2007,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,8586,5399,13985,6.9,10219,3766,,karnataka_crs_2007,
2007,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,4768,3167,7935,,3638,4297,0,karnataka_crs_2007,
2007,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,2577,1640,4217,5.18,3638,579,,karnataka_crs_2007,
2007,hassan,Hassan,district,hassan,Hassan,surrounding_district,RURAL,place_of_occurrence,5344,3436,8780,,8638,142,28,karnataka_crs_2007,
2007,hassan,Hassan,district,hassan,Hassan,surrounding_district,RURAL,place_of_residence,6440,4069,10509,7.24,8638,1871,,karnataka_crs_2007,
2007,hassan,Hassan,district,hassan,Hassan,surrounding_district,TOTAL,place_of_occurrence,7619,4724,12343,,9993,2350,28,karnataka_crs_2007,
2007,hassan,Hassan,district,hassan,Hassan,surrounding_district,TOTAL,place_of_residence,7696,4768,12464,6.96,9993,2471,,karnataka_crs_2007,
2007,hassan,Hassan,district,hassan,Hassan,surrounding_district,URBAN,place_of_occurrence,2275,1288,3563,,1355,2208,0,karnataka_crs_2007,
2007,hassan,Hassan,district,hassan,Hassan,surrounding_district,URBAN,place_of_residence,1256,699,1955,5.75,1355,600,,karnataka_crs_2007,
2007,hassan_cmc,Hassan CMC,town_1_lakh_plus,hassan,Hassan,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,1289,793,2082,,566,1516,0,karnataka_crs_2007,
2007,hassan_cmc,Hassan CMC,town_1_lakh_plus,hassan,Hassan,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,504,301,805,6.52,566,239,,karnataka_crs_2007,
2007,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,RURAL,place_of_occurrence,1626,566,2192,,2170,22,9,karnataka_crs_2007,
2007,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,RURAL,place_of_residence,1930,665,2595,5.39,2170,425,,karnataka_crs_2007,
2007,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,TOTAL,place_of_occurrence,2273,818,3091,,2662,429,9,karnataka_crs_2007,
2007,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,TOTAL,place_of_residence,2331,841,3172,5.61,2662,510,,karnataka_crs_2007,
2007,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,URBAN,place_of_occurrence,647,252,899,,492,407,0,karnataka_crs_2007,
2007,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,URBAN,place_of_residence,401,176,577,6.86,492,85,,karnataka_crs_2007,
2007,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,3754,2561,6315,,2472,3843,0,karnataka_crs_2007,
2007,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,1680,1079,2759,5.86,2472,287,,karnataka_crs_2007,
2007,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,RURAL,place_of_occurrence,4421,2644,7065,,6670,395,15,karnataka_crs_2007,
2007,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,RURAL,place_of_residence,5093,3299,8392,7.54,6670,1722,,karnataka_crs_2007,
2007,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,TOTAL,place_of_occurrence,7650,4817,12467,,9891,2576,31,karnataka_crs_2007,
2007,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,TOTAL,place_of_residence,7629,4784,12413,7.1,9891,2522,,karnataka_crs_2007,
2007,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,URBAN,place_of_occurrence,3229,2173,5402,,3221,2181,16,karnataka_crs_2007,
2007,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,URBAN,place_of_residence,2536,1485,4021,6.31,3221,800,,karnataka_crs_2007,
2007,shivamogga_cmc,Shivamogga CMC,town_1_lakh_plus,shivamogga,Shivamogga,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,1323,1031,2354,,1437,917,6,karnataka_crs_2007,
2007,shivamogga_cmc,Shivamogga CMC,town_1_lakh_plus,shivamogga,Shivamogga,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,1214,827,2041,6.72,1437,604,,karnataka_crs_2007,
2007,udupi,Udupi,district,udupi,Udupi,surrounding_district,RURAL,place_of_occurrence,4078,3004,7082,,6951,131,10,karnataka_crs_2007,
2007,udupi,Udupi,district,udupi,Udupi,surrounding_district,RURAL,place_of_residence,5736,3688,9424,10.02,6951,2473,,karnataka_crs_2007,
2007,udupi,Udupi,district,udupi,Udupi,surrounding_district,TOTAL,place_of_occurrence,6582,4178,10760,,7709,3051,24,karnataka_crs_2007,
2007,udupi,Udupi,district,udupi,Udupi,surrounding_district,TOTAL,place_of_residence,6729,4230,10959,9.36,7709,3250,,karnataka_crs_2007,
2007,udupi,Udupi,district,udupi,Udupi,surrounding_district,URBAN,place_of_occurrence,2504,1174,3678,,758,2920,14,karnataka_crs_2007,
2007,udupi,Udupi,district,udupi,Udupi,surrounding_district,URBAN,place_of_residence,993,542,1535,6.67,758,777,,karnataka_crs_2007,
2007,udupi_cmc,Udupi CMC,town_1_lakh_plus,udupi,Udupi,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,1743,755,2498,,549,1949,14,karnataka_crs_2007,
2007,udupi_cmc,Udupi CMC,town_1_lakh_plus,udupi,Udupi,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,658,303,961,8.98,549,412,,karnataka_crs_2007,
2007,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,RURAL,place_of_occurrence,3953,2386,6339,,5801,538,10,karnataka_crs_2007,
2007,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,RURAL,place_of_residence,3932,2327,6259,6.35,5801,458,,karnataka_crs_2007,
2007,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,TOTAL,place_of_occurrence,5865,3650,9515,,7868,1647,23,karnataka_crs_2007,
2007,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,TOTAL,place_of_residence,5353,3266,8619,6.08,7868,751,,karnataka_crs_2007,
2007,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,URBAN,place_of_occurrence,1912,1264,3176,,2067,1109,13,karnataka_crs_2007,
2007,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,URBAN,place_of_residence,1421,939,2360,5.45,2067,293,,karnataka_crs_2007,
2008,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,RURAL,place_of_occurrence,2833,1776,4609,,4363,246,1,karnataka_crs_2008,
2008,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,RURAL,place_of_residence,4048,2258,6306,6.51,4363,1943,,karnataka_crs_2008,
2008,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,TOTAL,place_of_occurrence,4367,2709,7076,,5380,1696,1,karnataka_crs_2008,
2008,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,TOTAL,place_of_residence,4937,2853,7790,6.34,5380,2410,,karnataka_crs_2008,
2008,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,URBAN,place_of_occurrence,1534,933,2467,,1017,1450,0,karnataka_crs_2008,
2008,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,URBAN,place_of_residence,889,595,1484,5.7,1017,467,,karnataka_crs_2008,
2008,chikkamagaluru_cmc,Chikkamagaluru CMC,town_1_lakh_plus,chikkamagaluru,Chikkamagaluru,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,639,422,1061,,673,388,0,karnataka_crs_2008,
2008,chikkamagaluru_cmc,Chikkamagaluru CMC,town_1_lakh_plus,chikkamagaluru,Chikkamagaluru,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,621,432,1053,8.9,673,380,,karnataka_crs_2008,
2008,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,4572,3305,7877,,6499,1378,8,karnataka_crs_2008,
2008,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,5823,4620,10443,8.48,6499,3944,,karnataka_crs_2008,
2008,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,9931,6713,16644,,9395,7249,815,karnataka_crs_2008,
2008,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,8707,6547,15254,7.32,9395,5859,,karnataka_crs_2008,
2008,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,5359,3408,8767,,2896,5871,807,karnataka_crs_2008,
2008,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,2884,1927,4811,5.65,2896,1915,,karnataka_crs_2008,
2008,hassan,Hassan,district,hassan,Hassan,surrounding_district,RURAL,place_of_occurrence,4915,2964,7879,,7865,14,8,karnataka_crs_2008,
2008,hassan,Hassan,district,hassan,Hassan,surrounding_district,RURAL,place_of_residence,5707,3274,8981,6.01,7865,1116,,karnataka_crs_2008,
2008,hassan,Hassan,district,hassan,Hassan,surrounding_district,TOTAL,place_of_occurrence,6888,3875,10763,,9561,1202,10,karnataka_crs_2008,
2008,hassan,Hassan,district,hassan,Hassan,surrounding_district,TOTAL,place_of_residence,7084,3969,11053,5.98,9561,1492,,karnataka_crs_2008,
2008,hassan,Hassan,district,hassan,Hassan,surrounding_district,URBAN,place_of_occurrence,1973,911,2884,,1696,1188,2,karnataka_crs_2008,
2008,hassan,Hassan,district,hassan,Hassan,surrounding_district,URBAN,place_of_residence,1377,695,2072,5.82,1696,376,,karnataka_crs_2008,
2008,hassan_cmc,Hassan CMC,town_1_lakh_plus,hassan,Hassan,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,925,386,1311,,557,754,1,karnataka_crs_2008,
2008,hassan_cmc,Hassan CMC,town_1_lakh_plus,hassan,Hassan,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,574,279,853,5.48,557,296,,karnataka_crs_2008,
2008,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,RURAL,place_of_occurrence,1457,838,2295,,2279,16,1,karnataka_crs_2008,
2008,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,RURAL,place_of_residence,1817,1002,2819,5.65,2279,540,,karnataka_crs_2008,
2008,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,TOTAL,place_of_occurrence,2157,1167,3324,,2853,471,1,karnataka_crs_2008,
2008,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,TOTAL,place_of_residence,2238,1217,3455,5.89,2853,602,,karnataka_crs_2008,
2008,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,URBAN,place_of_occurrence,700,329,1029,,574,455,0,karnataka_crs_2008,
2008,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,URBAN,place_of_residence,421,215,636,7.22,574,62,,karnataka_crs_2008,
2008,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,1618,1147,2765,4.65,2539,226,,karnataka_crs_2008,
2008,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,,,,,,,,karnataka_crs_2008,missing_death_side
2008,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,RURAL,place_of_occurrence,4132,2788,6920,,6393,527,2,karnataka_crs_2008,
2008,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,RURAL,place_of_residence,4901,3500,8401,7.44,6393,2008,,karnataka_crs_2008,
2008,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,TOTAL,place_of_occurrence,7289,5323,12612,,9794,2818,5,karnataka_crs_2008,
2008,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,TOTAL,place_of_residence,7010,5101,12111,6.74,9794,2317,,karnataka_crs_2008,
2008,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,URBAN,place_of_occurrence,3157,2535,5692,,3401,2291,3,karnataka_crs_2008,
2008,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,URBAN,place_of_residence,2109,1601,3710,5.56,3401,309,,karnataka_crs_2008,
2008,shivamogga_cmc,Shivamogga CMC,town_1_lakh_plus,shivamogga,Shivamogga,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,1674,1538,3212,,2071,1141,3,karnataka_crs_2008,
2008,shivamogga_cmc,Shivamogga CMC,town_1_lakh_plus,shivamogga,Shivamogga,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,1116,958,2074,6.47,2071,3,,karnataka_crs_2008,
2008,udupi,Udupi,district,udupi,Udupi,surrounding_district,RURAL,place_of_occurrence,3723,3084,6807,,6782,25,3,karnataka_crs_2008,
2008,udupi,Udupi,district,udupi,Udupi,surrounding_district,RURAL,place_of_residence,5096,3761,8857,9.27,6782,2075,,karnataka_crs_2008,
2008,udupi,Udupi,district,udupi,Udupi,surrounding_district,TOTAL,place_of_occurrence,5822,4302,10124,,8118,2006,4,karnataka_crs_2008,
2008,udupi,Udupi,district,udupi,Udupi,surrounding_district,TOTAL,place_of_residence,5998,4385,10383,8.68,8118,2265,,karnataka_crs_2008,
2008,udupi,Udupi,district,udupi,Udupi,surrounding_district,URBAN,place_of_occurrence,2099,1218,3317,,1336,1981,1,karnataka_crs_2008,
2008,udupi,Udupi,district,udupi,Udupi,surrounding_district,URBAN,place_of_residence,902,624,1526,6.33,1336,190,,karnataka_crs_2008,
2008,udupi_cmc,Udupi CMC,town_1_lakh_plus,udupi,Udupi,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,1637,943,2580,,1227,1353,1,karnataka_crs_2008,
2008,udupi_cmc,Udupi CMC,town_1_lakh_plus,udupi,Udupi,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,757,556,1313,8.16,1227,86,,karnataka_crs_2008,
2008,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,RURAL,place_of_occurrence,3868,2112,5980,,5905,75,0,karnataka_crs_2008,
2008,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,RURAL,place_of_residence,4040,2267,6307,6.25,5905,402,,karnataka_crs_2008,
2008,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,TOTAL,place_of_occurrence,5318,3392,8710,,8333,377,2,karnataka_crs_2008,
2008,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,TOTAL,place_of_residence,5519,3501,9020,6.17,8333,687,,karnataka_crs_2008,
2008,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,URBAN,place_of_occurrence,1450,1280,2730,,2428,302,2,karnataka_crs_2008,
2008,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,URBAN,place_of_residence,1479,1234,2713,5.99,2428,285,,karnataka_crs_2008,
2009,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,RURAL,place_of_occurrence,2146,1664,3810,,3730,80,8,karnataka_crs_2009,
2009,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,RURAL,place_of_residence,2952,2097,5049,5.19,3730,1319,,karnataka_crs_2009,
2009,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,TOTAL,place_of_occurrence,3546,2451,5997,,4530,1467,8,karnataka_crs_2009,
2009,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,TOTAL,place_of_residence,3888,2639,6527,5.27,4530,1997,,karnataka_crs_2009,
2009,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,URBAN,place_of_occurrence,1400,787,2187,,800,1387,0,karnataka_crs_2009,
2009,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,URBAN,place_of_residence,936,542,1478,5.57,800,678,,karnataka_crs_2009,
2009,chikkamagaluru_cmc,Chikkamagaluru CMC,town_1_lakh_plus,chikkamagaluru,Chikkamagaluru,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,626,339,965,,461,504,0,karnataka_crs_2009,
2009,chikkamagaluru_cmc,Chikkamagaluru CMC,town_1_lakh_plus,chikkamagaluru,Chikkamagaluru,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,513,323,836,6.93,461,375,,karnataka_crs_2009,
2009,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,4351,3557,7908,,7664,244,117,karnataka_crs_2009,
2009,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,5069,4023,9092,7.34,7664,1428,,karnataka_crs_2009,
2009,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,9503,6796,16299,,12409,3890,930,karnataka_crs_2009,
2009,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,8437,6228,14665,6.96,12409,2256,,karnataka_crs_2009,
2009,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,5152,3239,8391,,4745,3646,813,karnataka_crs_2009,
2009,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,3368,2205,5573,6.41,4745,828,,karnataka_crs_2009,
2009,hassan,Hassan,district,hassan,Hassan,surrounding_district,RURAL,place_of_occurrence,5038,3177,8215,,8045,170,28,karnataka_crs_2009,
2009,hassan,Hassan,district,hassan,Hassan,surrounding_district,RURAL,place_of_residence,5244,3275,8519,5.86,8045,474,,karnataka_crs_2009,
2009,hassan,Hassan,district,hassan,Hassan,surrounding_district,TOTAL,place_of_occurrence,6742,4025,10767,,10064,703,40,karnataka_crs_2009,
2009,hassan,Hassan,district,hassan,Hassan,surrounding_district,TOTAL,place_of_residence,6706,4018,10724,5.9,10064,660,,karnataka_crs_2009,
2009,hassan,Hassan,district,hassan,Hassan,surrounding_district,URBAN,place_of_occurrence,1704,848,2552,,2019,533,12,karnataka_crs_2009,
2009,hassan,Hassan,district,hassan,Hassan,surrounding_district,URBAN,place_of_residence,1462,743,2205,6.07,2019,186,,karnataka_crs_2009,
2009,hassan_cmc,Hassan CMC,town_1_lakh_plus,hassan,Hassan,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,862,432,1294,,1074,220,7,karnataka_crs_2009,
2009,hassan_cmc,Hassan CMC,town_1_lakh_plus,hassan,Hassan,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,776,402,1178,7.42,1074,104,,karnataka_crs_2009,
2009,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,RURAL,place_of_occurrence,1483,689,2172,,2144,28,0,karnataka_crs_2009,
2009,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,RURAL,place_of_residence,1827,855,2682,5.35,2144,538,,karnataka_crs_2009,
2009,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,TOTAL,place_of_occurrence,2136,1016,3152,,2642,510,0,karnataka_crs_2009,
2009,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,TOTAL,place_of_residence,2220,1059,3279,5.54,2642,637,,karnataka_crs_2009,
2009,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,URBAN,place_of_occurrence,653,327,980,,498,482,0,karnataka_crs_2009,
2009,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,URBAN,place_of_residence,393,204,597,6.65,498,99,,karnataka_crs_2009,
2009,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,2346,1617,3963,6.53,3935,28,,karnataka_crs_2009,
2009,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,,,,,,,,karnataka_crs_2009,missing_death_side
2009,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,RURAL,place_of_occurrence,4130,2839,6969,,6827,142,11,karnataka_crs_2009,
2009,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,RURAL,place_of_residence,5272,3538,8810,7.75,6827,1983,,karnataka_crs_2009,
2009,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,TOTAL,place_of_occurrence,7819,5066,12885,,9981,2904,18,karnataka_crs_2009,
2009,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,TOTAL,place_of_residence,7683,4908,12591,6.93,9981,2610,,karnataka_crs_2009,
2009,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,URBAN,place_of_occurrence,3689,2227,5916,,3154,2762,7,karnataka_crs_2009,
2009,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,URBAN,place_of_residence,2411,1370,3781,5.56,3154,627,,karnataka_crs_2009,
2009,shivamogga_cmc,Shivamogga CMC,town_1_lakh_plus,shivamogga,Shivamogga,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,2095,1327,3422,,1812,1610,4,karnataka_crs_2009,
2009,shivamogga_cmc,Shivamogga CMC,town_1_lakh_plus,shivamogga,Shivamogga,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,1403,825,2228,6.82,1812,416,,karnataka_crs_2009,
2009,udupi,Udupi,district,udupi,Udupi,surrounding_district,RURAL,place_of_occurrence,3833,2995,6828,,6803,25,12,karnataka_crs_2009,
2009,udupi,Udupi,district,udupi,Udupi,surrounding_district,RURAL,place_of_residence,4515,3407,7922,8.25,6803,1119,,karnataka_crs_2009,
2009,udupi,Udupi,district,udupi,Udupi,surrounding_district,TOTAL,place_of_occurrence,5909,4170,10079,,8438,1641,47,karnataka_crs_2009,
2009,udupi,Udupi,district,udupi,Udupi,surrounding_district,TOTAL,place_of_residence,5768,4085,9853,8.17,8438,1415,,karnataka_crs_2009,
2009,udupi,Udupi,district,udupi,Udupi,surrounding_district,URBAN,place_of_occurrence,2076,1175,3251,,1635,1616,35,karnataka_crs_2009,
2009,udupi,Udupi,district,udupi,Udupi,surrounding_district,URBAN,place_of_residence,1253,678,1931,7.85,1635,296,,karnataka_crs_2009,
2009,udupi_cmc,Udupi CMC,town_1_lakh_plus,udupi,Udupi,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,1559,816,2375,,1322,1053,34,karnataka_crs_2009,
2009,udupi_cmc,Udupi CMC,town_1_lakh_plus,udupi,Udupi,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,922,487,1409,8.59,1322,87,,karnataka_crs_2009,
2009,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,RURAL,place_of_occurrence,3453,2501,5954,,5835,119,8,karnataka_crs_2009,
2009,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,RURAL,place_of_residence,3971,2841,6812,6.67,5835,977,,karnataka_crs_2009,
2009,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,TOTAL,place_of_occurrence,5048,3498,8546,,7611,935,13,karnataka_crs_2009,
