year,geography_id,geography_name,geography_level,parent_district_id,parent_district_name,focus_role,area_type,table_basis,count_male,count_female,count_total,rate,within_area_count,outside_area_count,outside_state_count,source_id,quality_flag
2003,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,16514,15646,32160,27.43,17179,14981,,karnataka_crs_2003,
2003,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,23424,22015,45439,,27098,18341,1517,karnataka_crs_2003,
2003,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,22281,20788,43069,22.24,27098,15971,,karnataka_crs_2003,
2003,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,14214,13364,27578,,9919,17659,1310,karnataka_crs_2003,
2003,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,5767,5142,10909,14.27,9919,990,,karnataka_crs_2003,
2003,hassan,Hassan,district,hassan,Hassan,surrounding_district,RURAL,place_of_occurrence,6176,6111,12287,,12075,212,13,karnataka_crs_2003,
2003,hassan,Hassan,district,hassan,Hassan,surrounding_district,RURAL,place_of_residence,12817,12710,25527,17.78,12075,13452,,karnataka_crs_2003,
2003,hassan,Hassan,district,hassan,Hassan,surrounding_district,TOTAL,place_of_occurrence,16341,15845,32186,,17893,14293,52,karnataka_crs_2003,
2003,hassan,Hassan,district,hassan,Hassan,surrounding_district,TOTAL,place_of_residence,16400,15860,32260,18.48,17893,14367,,karnataka_crs_2003,
2003,hassan,Hassan,district,hassan,Hassan,surrounding_district,URBAN,place_of_occurrence,10165,9734,19899,,5818,14081,39,karnataka_crs_2003,
2003,hassan,Hassan,district,hassan,Hassan,surrounding_district,URBAN,place_of_residence,3583,3150,6733,21.73,5818,915,,karnataka_crs_2003,
2003,hassan_cmc,Hassan CMC,town_1_lakh_plus,hassan,Hassan,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,2602,2294,4896,,1744,3152,12,karnataka_crs_2003,
2003,hassan_cmc,Hassan CMC,town_1_lakh_plus,hassan,Hassan,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,1362,1031,2393,20.19,1744,649,,karnataka_crs_2003,
2003,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,RURAL,place_of_occurrence,1694,1502,3196,,2769,427,14,karnataka_crs_2003,
2003,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,RURAL,place_of_residence,3597,3405,7002,14.49,2769,4233,,karnataka_crs_2003,
2003,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,TOTAL,place_of_occurrence,4890,4516,9406,,4916,4490,21,karnataka_crs_2003,
2003,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,TOTAL,place_of_residence,4979,4604,9583,17.16,4916,4667,,karnataka_crs_2003,
2003,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,URBAN,place_of_occurrence,3196,3014,6210,,2147,4063,7,karnataka_crs_2003,
2003,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,URBAN,place_of_residence,1382,1199,2581,34.41,2147,434,,karnataka_crs_2003,
2003,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,4208,3601,7809,18.65,7098,711,,karnataka_crs_2003,
2003,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,7048,6173,13221,,7098,6123,614,karnataka_crs_2003,
2003,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,RURAL,place_of_occurrence,4858,4005,8863,,8677,186,71,karnataka_crs_2003,
2003,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,RURAL,place_of_residence,13192,9055,22247,20.51,8677,13570,,karnataka_crs_2003,
2003,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,TOTAL,place_of_occurrence,17399,14189,31588,,17161,14427,199,karnataka_crs_2003,
2003,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,TOTAL,place_of_residence,18076,14883,32959,19.7,17391,15568,,karnataka_crs_2003,
2003,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,URBAN,place_of_occurrence,12541,10184,22725,,8484,14241,128,karnataka_crs_2003,
2003,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,URBAN,place_of_residence,4884,5828,10712,18.23,8714,1998,,karnataka_crs_2003,
2003,shivamogga_cmc,Shivamogga CMC,town_1_lakh_plus,shivamogga,Shivamogga,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,3267,2951,6218,,4374,1844,8,karnataka_crs_2003,
2003,shivamogga_cmc,Shivamogga CMC,town_1_lakh_plus,shivamogga,Shivamogga,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,2423,2956,5379,19.05,4374,1005,,karnataka_crs_2003,
2003,udupi,Udupi,district,udupi,Udupi,surrounding_district,RURAL,place_of_occurrence,,,,,,,,karnataka_crs_2003,
2003,udupi,Udupi,district,udupi,Udupi,surrounding_district,RURAL,place_of_residence,10398,10302,20700,22.47,9921,10779,,karnataka_crs_2003,
2003,udupi,Udupi,district,udupi,Udupi,surrounding_district,TOTAL,place_of_residence,12564,12368,24932,22.17,13338,11594,,karnataka_crs_2003,
2003,udupi,Udupi,district,udupi,Udupi,surrounding_district,URBAN,place_of_occurrence,7088,7139,14227,,3417,10810,46,karnataka_crs_2003,
2003,udupi,Udupi,district,udupi,Udupi,surrounding_district,URBAN,place_of_residence,2166,2066,4232,20.83,3417,815,,karnataka_crs_2003,
2003,udupi_cmc,Udupi CMC,town_1_lakh_plus,udupi,Udupi,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,2432,2414,4846,,1511,3335,21,karnataka_crs_2003,
2003,udupi_cmc,Udupi CMC,town_1_lakh_plus,udupi,Udupi,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,846,771,1617,14.52,1511,106,,karnataka_crs_2003,
2003,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,RURAL,place_of_occurrence,4231,3898,8129,,7864,265,23,karnataka_crs_2003,
2003,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,RURAL,place_of_residence,9198,8635,17833,18.35,7864,9969,,karnataka_crs_2003,
2003,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,TOTAL,place_of_occurrence,13450,12821,26271,,15091,11180,147,karnataka_crs_2003,
2003,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,TOTAL,place_of_residence,12961,12363,25324,18.39,15091,10233,,karnataka_crs_2003,
2003,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,URBAN,place_of_occurrence,9219,8923,18142,,7227,10915,124,karnataka_crs_2003,
