year,geography_id,geography_name,geography_level,parent_district_id,parent_district_name,focus_role,area_type,table_basis,count_male,count_female,count_total,rate,within_area_count,outside_area_count,outside_state_count,source_id,quality_flag
2006,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,9095,5538,14633,7.39,10716,3917,,karnataka_crs_2006,
2006,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,5079,3102,8181,,2667,5514,980,karnataka_crs_2006,
2006,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,2425,1586,4011,5.09,2667,1344,,karnataka_crs_2006,
2006,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,3896,2386,6282,,2053,4229,810,karnataka_crs_2006,
2006,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,1521,1055,2576,5.47,2053,523,,karnataka_crs_2006,
2007,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,4829,2720,7549,,6581,968,846,karnataka_crs_2007,
2007,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,6009,3759,9768,8.05,6581,3187,,karnataka_crs_2007,
2007,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,9597,5887,15484,,10219,5265,846,karnataka_crs_2007,
2007,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,8586,5399,13985,6.9,10219,3766,,karnataka_crs_2007,
2007,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,4768,3167,7935,,3638,4297,0,karnataka_crs_2007,
2007,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,2577,1640,4217,5.18,3638,579,,karnataka_crs_2007,
2007,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,3754,2561,6315,,2472,3843,0,karnataka_crs_2007,
2007,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,1680,1079,2759,5.86,2472,287,,karnataka_crs_2007,
2008,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,4572,3305,7877,,6499,1378,8,karnataka_crs_2008,
2008,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,5823,4620,10443,8.48,6499,3944,,karnataka_crs_2008,
2008,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,9931,6713,16644,,9395,7249,815,karnataka_crs_2008,
2008,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,8707,6547,15254,7.32,9395,5859,,karnataka_crs_2008,
2008,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,5359,3408,8767,,2896,5871,807,karnataka_crs_2008,
2008,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,2884,1927,4811,5.65,2896,1915,,karnataka_crs_2008,
2008,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,1618,1147,2765,4.65,2539,226,,karnataka_crs_2008,
2008,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,,,,,,,,karnataka_crs_2008,missing_death_side
2009,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,4351,3557,7908,,7664,244,117,karnataka_crs_2009,
2009,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,5069,4023,9092,7.34,7664,1428,,karnataka_crs_2009,
2009,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,9503,6796,16299,,12409,3890,930,karnataka_crs_2009,
2009,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,8437,6228,14665,6.96,12409,2256,,karnataka_crs_2009,
2009,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,5152,3239,8391,,4745,3646,813,karnataka_crs_2009,
2009,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,3368,2205,5573,6.41,4745,828,,karnataka_crs_2009,
2009,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,2346,1617,3963,6.53,3935,28,,karnataka_crs_2009,
